zona_leste,zona_norte,zona_oeste,zona_sul,quartos,areas,precos
1,0,0,0,1.3862943611198906,5.25227342804663,8.630700432209832
0,0,0,1,1.3862943611198906,2.772588722239781,8.306965865368573
0,0,0,1,1.0986122886681096,4.174387269895637,7.824445930877619
0,0,1,0,1.0986122886681096,4.48863636973214,8.294299608857235
0,1,0,0,1.0986122886681096,3.828641396489095,7.496097345175956
1,0,0,0,0.6931471805599453,3.828641396489095,7.00397413672268
1,0,0,0,1.3862943611198906,4.330733340286331,7.696667081526462
0,0,0,1,0.6931471805599453,3.5553480614894135,7.780303087908373
0,1,0,0,1.0986122886681096,3.912023005428146,7.1785454837637
1,0,0,0,1.0986122886681096,3.9318256327243257,7.353081920515432
1,0,0,0,0.6931471805599453,3.6888794541139363,7.901377353792616
0,0,0,1,1.3862943611198906,4.110873864173311,7.3783837129967145
0,0,1,0,1.3862943611198906,5.14166355650266,8.121777419161074
0,1,0,0,0.6931471805599453,3.713572066704308,7.489412083508719
1,0,0,0,1.0986122886681096,3.828641396489095,7.208600337960199
0,0,0,1,1.3862943611198906,4.454347296253507,8.03947991910045
0,1,0,0,1.0986122886681096,4.61512051684126,7.155396301896734
1,0,0,0,1.0986122886681096,4.174387269895637,7.244941546337007
1,0,0,0,1.3862943611198906,4.51085950651685,7.313886831633462
0,1,0,0,0.6931471805599453,4.2626798770413155,7.0909098220799835
0,0,1,0,0.6931471805599453,3.8066624897703196,8.160803920954665
1,0,0,0,1.0986122886681096,4.07753744390572,7.507141079727608
0,1,0,0,1.6094379124341003,5.7899601708972535,8.323851131338817
0,0,1,0,1.3862943611198906,4.564348191467836,7.901377353792616
0,0,1,0,1.6094379124341003,4.2626798770413155,7.5352967024440884
1,0,0,0,1.3862943611198906,5.771441123130016,8.061802274538348
0,1,0,0,1.6094379124341003,5.652489180268651,8.756367559802975
0,0,1,0,0.6931471805599453,3.4965075614664802,7.741099090035366
1,0,0,0,1.0986122886681096,4.795790545596741,8.006700845440367
0,0,1,0,1.0986122886681096,4.02535169073515,7.550135342488429
0,1,0,0,1.0986122886681096,3.9318256327243257,7.3783837129967145
0,0,0,1,1.0986122886681096,3.828641396489095,7.244941546337007
0,0,0,1,1.0986122886681096,4.5217885770490405,7.957527402230773
0,0,1,0,1.0986122886681096,4.110873864173311,7.650168700845001
0,0,1,0,0.6931471805599453,3.828641396489095,7.741099090035366
0,1,0,0,1.0986122886681096,4.51085950651685,7.824445930877619
0,1,0,0,1.0986122886681096,3.970291913552122,7.170888478512505
0,0,1,0,0.6931471805599453,3.4339872044851463,7.824445930877619
0,0,0,1,1.3862943611198906,4.394449154672439,7.550135342488429
1,0,0,0,1.0986122886681096,3.912023005428146,7.576097340623111
1,0,0,0,1.0986122886681096,4.2626798770413155,7.3783837129967145
1,0,0,0,0.6931471805599453,4.007333185232471,7.640603826393634
0,1,0,0,1.0986122886681096,6.398594934535208,9.210440366976517
1,0,0,0,1.3862943611198906,4.394449154672439,7.8636512654486515
0,0,0,1,0.6931471805599453,3.9318256327243257,8.46611040118692
0,0,1,0,1.0986122886681096,4.007333185232471,7.650168700845001
0,0,1,0,0.6931471805599453,3.784189633918261,7.939515260662406
1,0,0,0,0.6931471805599453,4.189654742026425,13.527829818844937
0,1,0,0,1.0986122886681096,5.081404364984463,8.112227958349724
0,0,0,1,1.791759469228055,4.976733742420574,8.412054873292933
0,0,1,0,1.3862943611198906,5.198497031265826,8.314097335405807
0,0,0,1,0.6931471805599453,3.6635616461296463,7.313886831633462
0,1,0,0,1.0986122886681096,4.0943445622221,7.902857191280582
1,0,0,0,0.6931471805599453,3.4965075614664802,13.304686600863562
1,0,0,0,1.0986122886681096,3.713572066704308,6.90875477931522
0,0,0,1,0.6931471805599453,3.713572066704308,7.749753406274437
1,0,0,0,1.3862943611198906,4.394449154672439,7.824445930877619
0,0,0,1,1.3862943611198906,4.330733340286331,7.9211727215870145
0,0,1,0,1.3862943611198906,4.189654742026425,7.170888478512505
0,1,0,0,1.0986122886681096,4.418840607796598,8.294299608857235
1,0,0,0,1.3862943611198906,4.454347296253507,8.006700845440367
1,0,0,0,0.6931471805599453,3.828641396489095,7.0909098220799835
0,1,0,0,0.6931471805599453,3.367295829986474,7.346655163176539
0,1,0,0,0.6931471805599453,4.189654742026425,7.313886831633462
0,0,1,0,1.0986122886681096,4.1588830833596715,8.343077871169383
0,0,0,1,1.0986122886681096,4.189654742026425,8.338783971442199
0,0,0,1,1.3862943611198906,4.663439094112067,7.824445930877619
0,0,1,0,0.6931471805599453,3.4657359027997265,7.957527402230773
0,1,0,0,1.3862943611198906,4.07753744390572,7.0909098220799835
0,1,0,0,0.6931471805599453,3.970291913552122,9.071193240566025
1,0,0,0,1.3862943611198906,5.771441123130016,7.937731775260109
0,0,1,0,0.6931471805599453,3.58351893845611,13.758941264676379
1,0,0,0,1.0986122886681096,3.9318256327243257,7.601402334583733
0,0,1,0,0.6931471805599453,3.6888794541139363,7.438971592395862
1,0,0,0,0.6931471805599453,3.9318256327243257,13.76421831620775
0,1,0,0,1.3862943611198906,4.1588830833596715,7.496097345175956
1,0,0,0,1.3862943611198906,4.6913478822291435,7.696667081526462
1,0,0,0,1.3862943611198906,4.859812404361672,8.517393171418904
0,0,1,0,0.6931471805599453,3.8501476017100584,7.1316985104669115
0,1,0,0,1.3862943611198906,4.23410650459726,7.417580402414544
0,1,0,0,0.6931471805599453,3.2188758248682006,6.947937068614969
1,0,0,0,1.0986122886681096,4.61512051684126,7.0909098220799835
0,0,0,1,1.0986122886681096,4.454347296253507,7.8636512654486515
0,1,0,0,0.6931471805599453,3.367295829986474,13.60231857512623
1,0,0,0,0.6931471805599453,1.9459101490553132,12.608202196848836
0,0,1,0,0.6931471805599453,3.58351893845611,6.957497370876951
0,0,1,0,1.0986122886681096,4.110873864173311,7.972810784121404
0,1,0,0,1.3862943611198906,4.356708826689592,7.550135342488429
1,0,0,0,1.3862943611198906,6.311734809152915,9.17895289873455
0,0,0,1,1.0986122886681096,4.02535169073515,8.006700845440367
0,0,1,0,1.0986122886681096,3.784189633918261,7.534228326274089
0,0,1,0,1.0986122886681096,4.04305126783455,7.719129840906732
0,1,0,0,1.3862943611198906,4.564348191467836,7.9966538754626075
0,1,0,0,1.0986122886681096,4.61512051684126,7.589335823170617
0,0,0,1,1.0986122886681096,4.219507705176107,8.160803920954665
1,0,0,0,1.0986122886681096,3.9318256327243257,7.244941546337007
0,0,0,1,1.3862943611198906,4.564348191467836,7.8636512654486515
0,0,0,1,0.6931471805599453,3.7612001156935624,13.527829818844937
0,0,1,0,0.6931471805599453,3.6109179126442243,7.0825485693553
1,0,0,0,0.6931471805599453,4.110873864173311,7.223295679562314
0,0,1,0,0.6931471805599453,4.795790545596741,8.071218539969863
0,1,0,0,1.0986122886681096,4.219507705176107,7.3783837129967145
1,0,0,0,0.6931471805599453,3.258096538021482,6.90875477931522
0,1,0,0,0.6931471805599453,3.9318256327243257,6.90875477931522
0,0,0,1,1.0986122886681096,4.290459441148391,7.543273346705446
0,0,0,1,0.6931471805599453,3.6888794541139363,7.957527402230773
0,1,0,0,1.3862943611198906,4.1588830833596715,7.696667081526462
0,0,1,0,1.3862943611198906,4.875197323201151,8.366602832783736
0,0,0,1,1.3862943611198906,5.081404364984463,8.824824939175638
1,0,0,0,1.0986122886681096,4.394449154672439,7.495541943884256
0,1,0,0,1.3862943611198906,4.875197323201151,8.294299608857235
0,1,0,0,1.3862943611198906,4.852030263919617,7.438971592395862
0,1,0,0,1.0986122886681096,4.61512051684126,7.313886831633462
0,0,1,0,1.0986122886681096,4.90527477843843,8.101980731853192
1,0,0,0,1.0986122886681096,4.110873864173311,7.438971592395862
0,1,0,0,1.3862943611198906,4.61512051684126,7.752335163302292
0,0,1,0,1.0986122886681096,4.394449154672439,8.006700845440367
0,1,0,0,1.0986122886681096,4.875197323201151,7.824445930877619
0,1,0,0,1.0986122886681096,3.970291913552122,7.00397413672268
1,0,0,0,1.0986122886681096,3.58351893845611,13.361381852676738
0,1,0,0,1.6094379124341003,4.454347296253507,7.601402334583733
0,0,0,1,0.6931471805599453,3.9318256327243257,7.601402334583733
1,0,0,0,0.6931471805599453,3.9318256327243257,8.006700845440367
